label,data
2,sok nyeredet kanu manah ari ngadangu SUMEDANG!!
2,"Sok nyurucud cai mata pami tos nonton Jika Aku Menjadi mah,wios ah nangis ge da Manusiawi"
4,"Sok palalaur, maenya budak awewe resep k awewe? Mana SD keneh? Ieu th herey ato benern budak nyieun status th? Asa hariwang.."
1,Sok pinapsueun ker teu baroga duit teh
3,Sok reseup ari atos nimbrung di group sunda teh asa loba dulur ehehe hapunteun bilih aya cariosan abi anu kirang sapagodos sareng baraya sunda maklum abi mah urang sunda sok reusep banyol
1,"Sok sadar diri ka beunget jeng penampilan sia, siga kampungan, parcuma pura pura jelema benghar geh, beunget sia..."
2,"Sok sararedih ah, menangis bari mirun seneu"
2,Sok sararedih nya ari meninggalkan ramadhan teh :(
2,sok saredih amel:( mangat para pejuang
2,Sok saredih ari maca berita nu kalaparan teh...
2,"sok saredih aya nu inget teh, tapi aneh naha amplopna kosong"
2,Sok saredih ningali nukieu teh da
4,sok sarieun abdi mah ningal tingkah awewe kota mah :(
4,sok sarieun ai aya kemenkes onlen teh
2,"Sok sedih ari nga dangu sora takbir teh sok inget ka kolot :'( , sadar""kolot ayena geus eweuh :'( asa kumaha mah ieu hate teh gusti :'("
2,Sok sedih nyurucud cai panon ningali awewe anu jadi ibu ibu digarawe bari dinu beus teh sarare deui nunutan isuk keneh geus ningalkeun budak nu kudu na di urus di mandian di huapan
4,"Sok sieun dosa .. di itung.....da asa karek kamari, teu di itung da panasaran ajig :("
4,"sok Sieun Nempo, Ngabandungan, Merhatikeun Anjeun lamun Geus Datang Kitu. sumpah SIEUN"
1,"sok tah geura barorong jeruk na, naekeun harga na sakalian......arulah we batur hayang sehat teh sia mah dasar calo,,,"
2,Sok teu wasa ninggal anjeun mulih ngincig nyalira :'(
2,"Sok ujug2 asa sararedih, asa waas tapi duka kunaon, kadang2 lamun tos kieu teh hoyong uih heula, ari di bumi mah asa diubaran"
2,"sok watir urang mah soalna babaturan urg nu introvert di bacotan wae ku aing,"
3,"Sok, meni atoh ningali pemuda nu kitu teh"
1,"Someah anjing someah isuk"" nyien aing kehel, apa perlu iye tukang bubur ku aing kadek"
1,"songong karek kelas 10 oge , can ngasaan di doded ku aing! mun sia lain baturan si eta geus di leyek ku aing mah!"
3,Sono pisan sonten ieu turaes meni merdu tur panas na saé Alhamdulillah.
1,"Sorry kang, abdi mah TEU PERCAYA ka HUKUM nu kieu PATUT. HUKUM MILIK BURUY KECEBONG. nepi ka iraha oge teu rido teu sudi dilicikan. Teu hayang damai mun can jujur jeung adil. Akang teu kudu ngajak2 kabeh rakyat kudu sabalong jeung si ABU JANDA, embung geuleuh!!"
1,"Stay safe mang. Besar kemungkinan sih bner yg knren mninggal di bunut kena corona jg. Berharap sih bner ga kena corona. Klo bner trus ditutup2i, anjing pisan ieu pejabat"
4,Suara nak serem pisan teteh.. jadi sieun ngadenge na
4,Suaranya meuni horor maning euy!!!
2,Subhanallah kacida butut na.. Si Konate ge asa tega pisan.. Teu inget bareto sok jumaahan bareng di Gateway
3,"Subhanallah meuni nikmat,,masak nasi merah,goreng asin sepat,gurilem pedas,plus nu juarana mah semur jengky kiriman tatanggi,Alhamdulillah!!"
2,"subhanalloh nya,, asa saredih ningali foto2 dulu.. Barageur keneh,,"
3,Subhanalloh raoseun pisan
2,Subhanalloh. Deudeuh teuing Bandung. Ayeuna mah sanes heurin ku tangtung tapi rata ku cai.
2,Sudahi Perih Ini abi mah om sok hayang leweh
2,Sugaaan km jeung saha melakukannyah sabar jims... tong babay2 an atuh lah menii saredih
4,sugan teh jelema eta ngarti kana agama...! ari padahal mah preman meuni sieun ngadenge na oge..
3,Sumbringah pisan bel asa gamau dicuci tangan akakakak
3,Sumedang memang kota paling aman d indonesia rukun warga na runtut raut dina gotong royong na bagja boga lembur kie nuhun gusti
3,"Sumpah ! Bagja ningali- na Pak Polisi Barugah,,,, daripada ningali nu ngaja demo mani Taregang."
3,"Sumpah atoh pisan ieu,bakal ngabaturan ngabuburit yakin da"
3,sumpah atoh pisan kaluar imah
4,"Sumpah dekah miin sieun,mun deuket rek lumpat sieun"
4,Sumpah Demi Adank... Asa keueung kieu.
3,"sumpah demi alloh, merinding teu karasa nyurucud cai panon, sora mang ayi meni reeus gusti nu agung"
1,"Sumpah eta bagong meuni pabelah gunung pisan, kunaon anying goblog pinggiran bogor, apa kumaha?"
4,"Sumpah gw ngadegdeg sieun selift berdua doang sm tuh gorila,,pake acara nanya2 tuh"
2,"sumpah hate leweh wae Semangat sib,,mental tong rapuh,,, insyaalloh indah dina waktuna"
4,sumpah serem ninggal langsung mah
4,"Sumpah sieun :' Ieu diajakin di mesjid, ni sarieun"
4,sumpah sieun dan bulu kuduk merinding
2,"Sumpah,,beneran ngoceak ieu manah,,sedih !!! :'("
2,Sumpahh om pee ngabatin ieu duh:(
3,Sumuhun kang hatur nuhun wejangan na meuni beunang ka abi....
3,syukuran si teteh mamah mukanya asa sumbringah
4,tadi di jln mblnya ngerem sendiri ivaaaa serem deh :( ngadegdeg
2,"Tadi pas kèr ngiuhan di halte beus kota, aya tkang barangmaen sarua ker ngiuhan meuni asa karunya, ku aku teh diberé weh dua rebu bari ditanya, pak ari sadinteun na kenging sabaraha ? Pekteh sapoe na menang 325000, jol ngadadak jadi malik karunya kadiri sorangan euy :(("
4,"tadi subuh saya lewat jalan tol meuni keeung anu dari Cileunyi mata kucing kurang, lampu eweuh"
4,"tadina mah hayang ngadongeng jurig. tapi bakating ku serem eta dongeng, kami nu ek nyaritakeun na ge jadi sieun. muringkak, teu jadi weh"
1,TAH ARANJING GARA-GARA SARIA BEURIT ATAH DILEUBOK
2,tah bener komo bari eurih euriheun mah laahhh nalangsa ningal na
3,Tah eta kang . Kitu gening hawatos na Ibu na rrencangan ge teu damel deui kang Alhamdulillah na tiasa ngajait Alhamdulillah pesenan masker aya wae tadi ti abdi 600 losin nembe rengse
3,tah eta......seer bersyukur anu penting....hahahaha tos ah mening heurey deui.enak nich pagi pagi udh babarakatakan
3,"tah kitu alakur,sok reueus ningali nu alakur teh, komo ciga ambu di pangmbaraan panggih jeung urang sunda teh bungah kacida"
2,"Tah tingal.... Dimana2 dampak Covid-19, ulah waka ngoceak mun teu boga duit..."
1,"Tah ya coba mikir yg masi bisa bisanya nongki otak sia dimarana anjg, teu ngarti pisan cik tingali goblog ku saria tong ngarasa masi muda sehat padahal mah kan gatau maneh matak ripuhh kehed, ges saria cicing di imah kehed teh tos kena imbas weh ka nu kolot ibu bapa kakek nenek matak ripuhh kehed, ges saria cicing di imah kehed"
2,Tahh ieu aa abi oge ieu mh. Aslina aa. Meni nalangsa abi teh aa
1,TAHHHHH!!!!! BENER!!! ANYING RELATE PISAN BANGSUDD!
1,Tampiling padahal mah ku si emakna
1,"Tangkurak sia ajig,,, loba babangus cungurrr,,,"
1,Tangkurak sia kekey. Anjing pantes mereun sia kikituan
1,TANGKURAK SIA TEU BOGA CECEDO !!!!
1,Tangkurak sia tolol hed..ngerakeun sunda..bagong sia..!
1,Tangkurak sia..anak sia tah mimitina kehed
2,Tanyakeun ka batur ai teu ngartos mah ulah dipikiran ku sorangan bisi gelo . Rada watir urang mah :(
2,"Tapi angger pak ning ah, patani nu benang gusur mah aya waeee. Karunya petani beuki seer proyek nya beuki wee seep mata pencaharianna. Punten pang regepkeun pak"
1,Tapi chat aing naha ayena di read hungkul kehed
4,Tapi yeuh aing na ngaderegdeg sieun ih:(
4,"Tara tisasari ieu rasa asa melang kanu anggang ngabalukarken mekar lir kembang malati, hate sok hariwang sieun eneng kagembang ku jajaka nulian, Mugia salira sabar satia ngantosan dugika waktosna urang tiasa rerendengan dipelaminan"
4,Tarawih pertama biasa padesek-desek sekarang palaur juga mau ke masjid
4,Td liat di hp mama grup wa ibu2 kmpk dipuskesmas deket rumah ada yang positif corona Makin weh sieun astagahh
2,"Td saya nonton jeung abah saya, sedih ningali Persib butut jiga kieu, 65 tahun beliau bersama Persib, jd bobotoh, teu tega ningalina"
3,tdi pas ulangan b.inggris seru komo pas bgian listeningna aduh rame pisan kalah babarakatakan weh seri gra snesna ngerjakeun
4,Teing kumaha nya asa trauma + sieun we ka jalmi anu ngarana RAHMAT jadi babaturan oge ges sieun komo lewih up ah
1,"Telat goblog , pinafsueun wae sia mah"
3,"Tembus lagi bosquuuu! Mood keur sae, percintaan keur on the top. Nuhun gusti"
2,Tengah peuting jemplang jempeling jol seak hate cing seredet sedih nu teu pgh tea asa hayang cerik asa hayang ngajerit maratan langit ngoceak maratan jagat bakt ku sedh na ieu hate anu teu pgh mimitinw kmha jol.
1,Teori hungkul babangus badag. Realitana mah pret ah
2,Tepi ka ceurik aing nempo ieu duh anjir
2,"Terhimpit dina ruang sempit antara cicing dina kaayaan hate ngajerit, atawa indit dina rasa nyaah anu hese leungit."
3,"Ternyata aku masih berharap euy sama kamu, apalagi dikasih harapan gini mah makin atoh hahaha"
3,Ternyata kasusnya sampe dalem bor wkwkwkwk ya allah kutak ingin terkompori wkwkwkwkwk hayang seuri aingggggg
2,Ternyata urg bisa sedih oge ningali timnas Indonesia gagal jadi juara
1,"tetangga aing teh naha sih arolo-olo pisan. udah tau gang kecil, buntu trs belok2nya susah, masih aja nyuruh driver gofood/grabfood nganterin ampe dalem gang. SIA TEH PAMALESAN PISAN ANYING COKOT ATUH KAHAREUP GANG. WATIR DRIVERNA PUPUTERAN TITATADI"
4,"Tetap tenang, padahal sieun nempo ombak, matak malik ge"
2,"Tétéla gening karék ku sakieu Alloh nurunkeun sarupaning kuman nu teu ka deuleu, manusa geus teu walakaya. Mangka, lebah mana atuh nu rék disombongkeun ku anjeun hé manusa..? Allohu akbar...! Mung ka mantena, abdi nyalindung tur nyuhun pitulung.."
4,Teu acan eung...mung tos uih margi aya nu positif covid lebet..sarieun
4,Teu bisa molor jar sarieun
4,"Teu bisa ngomong da sieun, jadi weh ngabirigidig"
1,Teu daek cicing pisan sia anying
1,"teu dulur teu batur nginjem duit teh ukur bisa menta na, giliran mayarna ngadon ngaralengit... keur loba pangabutuh kieu sok matak pinafsueun, pajarkeun anu butuh duit teh maranehna hungkul mereun..."
3,teu ereun nyakakak nyakikik dugi ka nolol panon | sok jadi hayang ngajenggut pipi nyiwit buuk wkwkwk
1,Teu gableg beunget sia mah nying beunget kos katel burik oge bangga! CUIH tah~~
1,Teu gaduh polo mah mung babangus wungkul cenah ustadz.
3,teu hayang seuri tadinamah....tapi pas maca komen iyeu jadi ngabarakatak sorangan
1,Teu ka Deuleu mang dadang atuh ah sok pinapsueun .... keur teu ka bagi teh !!!
2,Teu kabayang kahaareupna kumaha perasaan keluarga korban.. Tiap ngadenge kata PERSIB pasti hayang leweh inget ka korban..
2,"teu kiat muragken cai soca nyuhunken ampun ti sdya dosa"""
2,Teu kiat nahan cai soca ninggal foto aki
1,"Teu kuat aing neuleu jalema jelema indo, aranjing teh lah"
3,teu kuat hayang seuri wkwkwk
3,"Teu kuat hayang seuri, inget si royson"
3,TEU KUAT NYAKAKAK IEU MH ASTAGFIRULLAH
3,"teu kuat nyeuri kulit beuteung babarakatakan, mana di tempat gawe keneh aing"
3,"teu kuat nyeuri kulit beuteung babarakatakan, mana di tempat gawe keneh aing"
1,Teu kudu loba ngahuntu tingali hasilna weh gblk!!
1,"Teu loba omong da puguh ngararasakeun panas, lieur jng awak paregel oge tos puhrip. di ubaran ku istigfar weh bari diuk. Alhamdulillah, ngantri ti jam 8 di panggil pas pemeriksaan jam 10 langkung. Anu cageur wae aral nungguan 2 jam mah, komo aing! Tp teu nanaon, ngala supaya weh~"
1,Teu mikir sateh nu loba kaluar negeri anu balenghar kovlok ...pinapsueun sateh
3,"Teu nanaon abdi oge gaduh kulub hui+bajigur bari di harudung sarung,beeuuggghhh...kacipta raos jeung bingah na"
1,Teu ngarti sia mah jadi preman teh. GOBLOG
4,Teu niat mreun.jd marengan nana sahayuna. Ih anjir muringkak.pang ulah ulahna kyk gitu
1,Teu Ninggali Dulur Di Galey ku aing Gera
1,"teu paduli saha mane,aing teh deudeuh.tp da mane na kt jd kesel jng keuheul.aing moal wawuh deui jng mane.sumpah."
1,"Teu paham pemikiran na, sa bajingan aing, sa begundal aing, sa bangor na aing teu nepi boga pemikiran kieu bangsat. Teu sieun ka malaikat meuren sia teh goblog. Aduh anjing ih bangsat babi binatang."
4,Teu plin...sarieun...abi nonton rusuhna weh disisi
4,"Teu sempet foto... Sieun... Langsunh uih wae... Ya ampun teu puguh balanja ge. Asa karek masuk jiga nu uang kaget, langsung kaluar deui. Ngeri ath..."
2,"Teu tega ningali film hulk, anak kecil na pikasediheun"
2,teu tega ningali wrga palestina!
4,Teu wani urang mah mun nga WA kitu. Sieun di ayun ku om
2,Teu wasa ningal dunia kiwari poek ku akibat heurin ku sarakah mugia aya hidayah Nu Maha Suci sangkan dunia caang ku welas jembar ku asih
2,Teu wasa ningal foto2.. Asa nyelekit pisan kana hate..
2,"Teu wasa ninggal ade, teu damang teh"
2,"Teu wasa ninggal berita, ninggal twiter, ninggal RU all about banjir! Mugia dipasihan kasabaran sareng katabahan kanggo sadayana :("
2,"Teu wasa ninggal foto sareng video , sing curucud weee ieu cipanon.."
2,"Teu wasa ninggal foto si cutlen jadi cirambay, GWS cutlen yah ke ku om igo diajak jalan"" dei ninggalan nu aneh."
2,teu wasa ninggal org nu dipikanyaah nangis:'( perih hate teh :'(
1,"Teuing anying tara ngambuan, weuh gadag pisan"
2,"teuing atuh, ayeuna abdi ngan tiasa tarik ambekan, mikir perkawis anu positip wae tacan keneh sanggem. kaayaan sepertos ieu anu midamel abdi gelisah sarta hanjelu, sadaya barobah kaayaan hiji. teu aya jalmi anu tiasa teurang kaayaan kuring"
2,"teuing har, aing mah sedih ka maneh duaan awalna. Tapi teu nanaon sugan jodoh maneh engke leuwih baik, tetap semangat nya. Ngan plis aing teh galike pisan pas si alika ngabaran ngan saukur ngomong aing hamil. Plis eta nyeredet pisan:("
1,"Teuing jelema teh lieur kieu wa, gara2 persekutuan corona.. teuing isuk pageto lamun manehna masih keneh aya obroleun tsunami2 deui urg gedig weh tuman"
3,Teuing kunaoan tiap ningali video ieu asa hayang milu seuseurian wae. Meuni pulen kitu
3,"Teuing mun ceuk urang mah, meunang chat ti kabogoh nu eusina loba emot na sok atoh we. Alay sih, tapi paduli teuing."
2,"Teukaop rek live tweet ti lokasi imah almarhum,,teu kuat nyurucud wae cipanon,,mang ayi,urg sedih kunu sejen asa teu kieu2 teuing,,!!"
2,"Teukarasa mani gancang waktu teh, sedih hanjelu ceurik"
1,teunggeul pundukna ku gagang pacul...!!!
3,Ti isuk resep macaan reply duh pikaserieun pisan hahaha adu bacot basa sunda x brazil
3,"Ti kapungkur abdi resep acara iye, like na mana orang sunda"
2,ti mangkukna kamari jeung tadi isuk2 hate teu geunah hayang ngajerit . ti ayena mah ka harepna hayang seri cik tarik
3,"tiada yang paling nikmat mandi jam 4 subuh dan nunggu shalat subuh abis itu tidur lelap, seger pisan, enaaaaak"
3,tiap malem dia nelponin aku ke esia yg 375ribu. aku sok babarakatakan ngadenge si eta ngocoblak. mungkin itu yang namanya di sekil. huft.
2,"Tiap sholat pasti ceurik,inget indung jeung inget si eta"
2,"Tiba tiba kepikiran aponi, terus sedih , cirambayan ajaa"
2,"Tin jujur urg nyurucud cai panon ningali video na pas kalimat lailahailallah dipake Jang maehan jalma, sedih,, ya Allah gs saparah kieu kitu akhlak jlma zmn ayn bajaning brudak bolon knh"
2,"titi mangsa tina rumasa, kedal hate pangjajap rasa,, kedal ati nyu'uh ka gusti, sjud raga ka nu kwasa, dunya caang lir ibarat berang, rasa hariwang moal kasorang..waruga taya nu boga, tulang iga taya pangawasa, iwal ti gusti nu maha suci, simkuring seja sumerah diri"
1,"TOBAT SIA TEH BENCONG! HIRUP SAUKUR JADI BEBAN BATUR MAH MENDING HIRUP JADI SIKI LEUNCA, GOBLOG!"
1,Tolol anj goblog pisan. aing percaya aja deuih bngst kesel aing.
1,"Tolol ko bangga, ai sia tolol pisan euy, bagong sia"
1,Tolol panitiana.. Akibat pandidikan tinggi tpi teu ngaji.. Jadi tolol
1,"Tong abong lancek aing letik, wanieun di adu jeung sia mah, deleh siah ngusik kali deui di leyek ku aing"
1,TONG ASA AING PAYU KABEH JELEMA DI RAYU. KU KITU NA GE SIA KAGOLONG JELEMA NU NGAHUNTU HUNGKUL
1,tong babangus lah sia kadieu buru
4,"tong hilap Kang pengembangan Di bidang SDM na, intoleransi msh sering terjadi Kang, serem ningali generasi milenial terus Di cekokan ku paham2 radikal dll."
1,tong loba babangus aisia
1,"tong melak cangkeng wae maneh teh, teu sopan"
3,"tong nepi diekspor kade kang, alhamdulillah hade pisan kabarna."
1,TONG NGABANGUS DINA FB ... BISI DIDAGOR KU AING... SAMARUK AING SIEUN MEUREUN KU ANU LEUWIH GEDE TI AING...
2,"Tong sare wae atuh, coba weh yoga atawa zumba di imah, sugan weh cageur. Duh balik ka imah enak euy, urang ka lockdown di malang meuni sedih didieu"
1,Tong seuri bisi di tonjok ku aing !! -
1,"Tong so biyutiful lah jadi jelama mah!! Teu nyadar kitu beunget sia kos spiteng? goblog ih tidak menyadari eyapp sia mah tah raray!!"""
1,tong sok balaga hayang di kepret ku aing.! Buktikeun heula.!
1,tong sok mancing pinapsueun lah
1,"Tong tuturut munding sia ka aing, bebel teh !!?!?"
2,"Tos atuh corona , nya....saredih puasa teh di iringan corona"
3,"tos cekap bagja boga boga baturan siga maraneh ge teu menta nu lewih deui,sahabat mh lewih ti sagala2na"
4,Tos di bumi meuni asa hariwang ... Uwih we heula atuh ..
3,"tos sumping ka majalengka di pangkas rambut PASSER, bingah ningal na tiasa ka pendak sanajan sakedap"
4,"Tos wengi pisan ieu, Cibiru teh jauh. Palaur seeur nu teu leres"
1,trus aing kudu naon jurig? mun aing jahat asup penjara emangna sia rek tanggung jawab? tangkurak
4,"Tuh nya , padahal saya mah aslina asa melang tur hariwang !! Lain nanaon , soalna didinya pan parantos didapuk janten duta rekonsiliasi antara 01 02 , lamun ujug2 kainjek vaksin palsu , pan nu lain jadi sarieun bade rekonsiliasi , pajar duta na oge diracun vaksin palsu"
4,Tuh pan ahirnamah ngaku ning? Aduh jadi sarieun kieu nya asa teu araman bade kamamana teh palaur! Duh Gusti.
1,"Tuman, jelema kieu mah... Cacag siah ku aing!!"
4,"Tumben wayah kieu ti sindanglaya keneh macet, ternyata di 24 banjir + pareum listrik oge, sarieun kieu:("
1,"tungguan weh nder kamu sukses, pasti hyg balik deui ke ge, mun teu ngajak nikah pasti minjem duit. lalaki bangsat bedul siah goblog pisan euy."
4,Tutup weh lah pak karagok & palaur pisan soalna ieu mah
1,"uang aing uang aing centang sia kuaing kenal ge menteu bahasa geus make uang aing, teusopan"
4,"Udah 1285 aja yang positif, urusan aing di hari hari kedepan gimana meni sarieun gini"
1,"Udah auto dari sononya. ontohod siah, hayang dikepret ku siki kanyut? Hah. Heuh, babangus siah bedog ku aing"
4,Udah dirumah sorangan terus di dekat rumah saya ada yang inalilahi asa keueung.
4,Udahlah jangan di jajadi keun beki keueung abi;(( mun hayam mah benang eluk.heup weh geus
2,udh mlm lagi ngalamun lagi kangeun km lagi stalking liat sia ayang ayangan raheut hese deui weh sare teh
3,Udud ngeunah pisan ya allah
1,uh saria meni rariweuh kepret ku aing
2,"Uing ge baheula anggota pramuka, teu kieu2 teuing, Jadi asa sararedih uing mah"
3,Uing ie nyimak babarakatakan
4,uing wae nu positipna sakota ngan 3 siki geus keueung
2,Ujug-ujug koh reumbay asa nalangsa :-(
2,"Ukur ngembeng cai soca, teu wasa wakca balaka, harita pisah jeung ema, nu mulang ka alam baka"
1,Ulah lebay lah boqsue. Bisi di galey kua aing
1,Ulah sok loba nada congor anu gampang diucapkeun ku babangus salira ! Lobakeun mah laku lampah anu hade jang ka diri oge ka batur #mikir #mj
3,ungah pisan hate abdi ningali Persib meunang ngalawan Persija
